Input.image_url,WorkerId,AssignmentStatus,image,worker,det_category,TP_pixels,FP_pixels,FN_pixels,TN_pixels
311_gsv_00_jpg.rf.7e803dece1e402875279afb234161122.jpg,A2B6374OK8RXI9,Approved,311_gsv_00_jpg.rf.7e803dece1e402875279afb234161122.jpg,A2B6374OK8RXI9,TP,6841,1177,13065,183221
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A3TUMZ954ORSUC,Approved,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A3TUMZ954ORSUC,TP,53384,33209,108482,1027941
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A234WZ4KX8IW07,Approved,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A234WZ4KX8IW07,TP,149927,19794,11939,1041356
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A34M93NJC830DP,Approved,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A34M93NJC830DP,TP,52595,8202,109271,1052948
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,AORHXBTOCXFUK,Rejected,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,AORHXBTOCXFUK,TP,161126,104916,740,956234
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A272A0JGRTBFCR,Approved,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A272A0JGRTBFCR,TP,52487,4433,109379,1056717
311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A16X5FB3HAFCKN,Approved,311_web_01_jpg.rf.f3b7a0f748aaf8feecb91d1da1ac3c70.jpg,A16X5FB3HAFCKN,TP,53849,33704,108017,1027446
311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A2PYXFVGNJPPX0,Approved,311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A2PYXFVGNJPPX0,TP,152954,43707,18331,1892400
311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A234WZ4KX8IW07,Approved,311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A234WZ4KX8IW07,TP,170135,42136,1150,1893971
311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A3AA5G6HENO6VJ,Approved,311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A3AA5G6HENO6VJ,FN,0,0,171285,1936107
311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A1YYDRHVY4LL8K,Approved,311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A1YYDRHVY4LL8K,TP,171036,240725,249,1695382
311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A16X5FB3HAFCKN,Approved,311_web_02_jpg.rf.73e56c1ace41e5b4939372871beb48ef.jpg,A16X5FB3HAFCKN,TP,156378,78436,14907,1857671
311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3QZMGTVA4VO44,Approved,311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3QZMGTVA4VO44,TP,446894,11542,79317,2018151
311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A234WZ4KX8IW07,Approved,311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A234WZ4KX8IW07,TP,515789,58707,10422,1970986
311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3AA5G6HENO6VJ,Approved,311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3AA5G6HENO6VJ,FN,0,0,526211,2029693
311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3TUMZ954ORSUC,Approved,311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A3TUMZ954ORSUC,TP,513796,143410,12415,1886283
311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A2PYXFVGNJPPX0,Approved,311_web_03_jpg.rf.20fac22a12318109f66a70c816646b0c.jpg,A2PYXFVGNJPPX0,TP,473445,67522,52766,1962171
315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A1IZ4NX41GKU4X,Approved,315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A1IZ4NX41GKU4X,FN,0,0,72383,1622609
315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A7V4CVENA0DYV,Approved,315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A7V4CVENA0DYV,FN,0,0,72383,1622609
315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A3N5RTXKN4I723,Approved,315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A3N5RTXKN4I723,FN,0,0,72383,1622609
315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A35BY30TC8WCL4,Approved,315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A35BY30TC8WCL4,FN,0,0,72383,1622609
315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A14W0AXTJ3R19V,Approved,315_web_01_jpg.rf.a621f6bc81e7725720bb652e03a2a85c.jpg,A14W0AXTJ3R19V,FN,0,0,72383,1622609
315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,ABVM2KJ7CRNZ0,Approved,315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,ABVM2KJ7CRNZ0,TP,222669,28409,23748,884014
315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A7V4CVENA0DYV,Approved,315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A7V4CVENA0DYV,FN,0,0,246417,912423
315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A234WZ4KX8IW07,Approved,315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A234WZ4KX8IW07,TP,222755,26558,23662,885865
315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A14W0AXTJ3R19V,Approved,315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A14W0AXTJ3R19V,FN,0,0,246417,912423
315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A1XO6ONCCTBMKW,Approved,315_web_03_jpg.rf.fd4c5dd7a9158604e13595b63c4df14f.jpg,A1XO6ONCCTBMKW,FN,0,0,246417,912423
315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A1IZ4NX41GKU4X,Approved,315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A1IZ4NX41GKU4X,FN,0,0,130487,1019541
315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A3QZMGTVA4VO44,Approved,315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A3QZMGTVA4VO44,TP,95981,3421,34506,1016120
315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,ABVM2KJ7CRNZ0,Approved,315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,ABVM2KJ7CRNZ0,TP,129729,9084,758,1010457
315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A234WZ4KX8IW07,Approved,315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A234WZ4KX8IW07,TP,130314,25935,173,993606
315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A7V4CVENA0DYV,Approved,315_web_04_jpg.rf.57ac3182e1b9aa96ca60e3f10e7c1e22.jpg,A7V4CVENA0DYV,FN,0,0,130487,1019541
322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A16DOX0X2E9XBI,Approved,322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A16DOX0X2E9XBI,TN,0,0,0,409600
322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A1IZ4NX41GKU4X,Approved,322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A7V4CVENA0DYV,Approved,322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A35BY30TC8WCL4,Approved,322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A1XO6ONCCTBMKW,Approved,322_148730_154nopv_jpg.rf.0c20bdf298d53d1692c96bce7535f28d.jpg,A1XO6ONCCTBMKW,TN,0,0,0,409600
326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A3AA5G6HENO6VJ,Approved,326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A1IZ4NX41GKU4X,Approved,326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A7V4CVENA0DYV,Approved,326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A35BY30TC8WCL4,Approved,326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A14W0AXTJ3R19V,Approved,326_148853_156nopv_jpg.rf.19047dc4876cc006ae8d43903e047bb5.jpg,A14W0AXTJ3R19V,TN,0,0,0,409600
336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A1IZ4NX41GKU4X,Approved,336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A7V4CVENA0DYV,Approved,336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A1XO6ONCCTBMKW,Approved,336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A1XO6ONCCTBMKW,TN,0,0,0,409600
336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A3AA5G6HENO6VJ,Approved,336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A3TUMZ954ORSUC,Approved,336_149099_159nopv_jpg.rf.ab27a8aee1a3a361b0f2b541a5a9839a.jpg,A3TUMZ954ORSUC,TN,0,0,0,409600
367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A1IZ4NX41GKU4X,Approved,367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,AVWU9JDY5G81E,Approved,367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,AVWU9JDY5G81E,TN,0,0,0,409600
367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A7V4CVENA0DYV,Approved,367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A2EI075XZT9Y2S,Approved,367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A3AA5G6HENO6VJ,Approved,367_150283_169nopv_jpg.rf.cba345c597210e221dc44b262a460eb7.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A1IZ4NX41GKU4X,Approved,370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A35BY30TC8WCL4,Approved,370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A3AA5G6HENO6VJ,Approved,370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A272A0JGRTBFCR,Approved,370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A272A0JGRTBFCR,TN,0,0,0,409600
370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A16X5FB3HAFCKN,Approved,370_150625_172nopv_jpg.rf.805c132828b141da2d2884422a16fab6.jpg,A16X5FB3HAFCKN,TN,0,0,0,409600
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A7V4CVENA0DYV,Approved,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A7V4CVENA0DYV,FN,0,0,211240,947928
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A234WZ4KX8IW07,Approved,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A234WZ4KX8IW07,TP,196168,32950,15072,914978
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,AORHXBTOCXFUK,Rejected,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,AORHXBTOCXFUK,TP,210890,741841,350,206087
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A3AA5G6HENO6VJ,Approved,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A3AA5G6HENO6VJ,FN,0,0,211240,947928
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A16X5FB3HAFCKN,Approved,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A16X5FB3HAFCKN,FN,0,0,211240,947928
383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A2IRHCO3GWX449,Approved,383_web_02_jpg.rf.ce8b586f6a85927de3033cd990b9bb5f.jpg,A2IRHCO3GWX449,FN,0,0,211240,947928
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A1IZ4NX41GKU4X,Approved,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A1IZ4NX41GKU4X,FN,0,0,194309,492043
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A35BY30TC8WCL4,Approved,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A35BY30TC8WCL4,FN,0,0,194309,492043
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A234WZ4KX8IW07,Approved,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A234WZ4KX8IW07,TP,194070,38086,239,453957
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,AORHXBTOCXFUK,Rejected,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,AORHXBTOCXFUK,TP,191715,481401,2594,10642
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A3AA5G6HENO6VJ,Approved,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A3AA5G6HENO6VJ,FN,0,0,194309,492043
383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A3TUMZ954ORSUC,Approved,383_web_03_jpg.rf.a28a20425b824a965cfe9ac8ce82355b.jpg,A3TUMZ954ORSUC,FN,0,0,194309,492043
383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A3QZMGTVA4VO44,Approved,383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A3QZMGTVA4VO44,TP,75988,3788,1180,262436
383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A1IZ4NX41GKU4X,Approved,383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A1IZ4NX41GKU4X,FN,0,0,77168,266224
383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A234WZ4KX8IW07,Approved,383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A234WZ4KX8IW07,TP,76704,6714,464,259510
383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,ABVM2KJ7CRNZ0,Approved,383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,ABVM2KJ7CRNZ0,TP,76221,5872,947,260352
383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A7V4CVENA0DYV,Approved,383_web_04_jpg.rf.3acc7b27c6e23decad64c0dc04a11b88.jpg,A7V4CVENA0DYV,FN,0,0,77168,266224
392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3AA5G6HENO6VJ,Approved,392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A1IZ4NX41GKU4X,Approved,392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3TUMZ954ORSUC,Approved,392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3TUMZ954ORSUC,TN,0,0,0,409600
392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A2EI075XZT9Y2S,Approved,392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A2EI075XZT9Y2S,TN,0,0,0,409600
392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3GXSHLBND9E92,Approved,392_151337_179nopv_jpg.rf.1ccb05b42f45d348a1f8fe4dbc998a83.jpg,A3GXSHLBND9E92,TN,0,0,0,409600
396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A16DOX0X2E9XBI,Approved,396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A16DOX0X2E9XBI,TN,0,0,0,409600
396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A3AA5G6HENO6VJ,Approved,396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A3AA5G6HENO6VJ,TN,0,0,0,409600
396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A272A0JGRTBFCR,Approved,396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A272A0JGRTBFCR,TN,0,0,0,409600
396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A3TUMZ954ORSUC,Approved,396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A3TUMZ954ORSUC,TN,0,0,0,409600
396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A16X5FB3HAFCKN,Approved,396_151360_181nopv_jpg.rf.b6f906f402ab0a2d9ca9ea4cdea4e68c.jpg,A16X5FB3HAFCKN,TN,0,0,0,409600
401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A1IZ4NX41GKU4X,Approved,401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A1IZ4NX41GKU4X,TN,0,0,0,409600
401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A35BY30TC8WCL4,Approved,401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A35BY30TC8WCL4,TN,0,0,0,409600
401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A7V4CVENA0DYV,Approved,401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A7V4CVENA0DYV,TN,0,0,0,409600
401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,AL8NYDL4JOYL3,Approved,401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,AL8NYDL4JOYL3,FP,0,1453,0,408147
401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A5LYLHG880ABE,Approved,401_151818_185nopv_jpg.rf.eee26fb5d279cb568f43a1b6ff53c306.jpg,A5LYLHG880ABE,TN,0,0,0,409600
